Area Name,Time Period,Motorcycle Density,Doctors Accessibility,Vehicles Density,Primary School Attendance,Secondary School Attendance,Assistance and Care Allowance Share,Poverty Share,Local Roads Density,Main Roads Accessibility,Net Migrations per 1000 inhabitants
Barajevo,2012,0.582159624,1.3,28.84976526,1124.470588,562.2352941,0.4,6.6,0,0.66359447,12.05529954
Barajevo,2013,0.591549296,1.3,30.05633803,1109.647059,554.8235294,0.4,6.7,0,0.646137941,3.766061143
Barajevo,2014,0.596244131,1.2,30.72769953,1101.882353,550.9411765,0.4,5.4,125.4290047,0.647404831,2.441641079
Barajevo,2015,0.600938967,1.3,31.50234742,1096.470588,548.2352941,0.4,5.7,254.0396901,0.647836227,3.590863658
Barajevo,2016,0.61971831,1.3,32.80751174,1089.882353,544.9411765,0.4,5.5,301.0936291,0.647572528,7.178804026
Barajevo,2017,0.624413146,1.1,33.92488263,1084,542,0.4,5.2,334.4802582,0.586708204,4.932502596
Barajevo,2018,0.577464789,1.3,34.33333333,1076.235294,538.1176471,0.4,5.2,620.3322676,0.589089555,3.463042264
Barajevo,2019,0.568075117,1.3,36.46478873,1071.529412,535.7647059,0.4,5.3,620.3322676,0.590342563,2.425554146
Barajevo,2020,0.685446009,1.2,38.05164319,1059.294118,529.6470588,0.4,4.7,620.3322676,0.592154514,5.015720916
Barajevo,2021,0.779342723,1.2,39.62441315,1044.235294,522.1176471,0.4,4.3,620.3322676,0.594558028,4.998496693
Voždovac,2012,8.898648649,1.2,290.6216216,808.0941176,865.8151261,0.4,4.8,775.9000878,0.06972875,7.300005034
Voždovac,2013,9.5,1.1,304.722973,813.4588235,871.5630252,0.4,5.3,1510.69723,0.06972875,6.046633026
Voždovac,2014,10.08783784,1.1,317.6013514,776.7352941,887.697479,0.4,4.5,1823.844412,0.06972875,21.28062334
Voždovac,2015,10.00675676,1,325.8851351,794.1470588,907.5966387,0.4,4.9,2125.615514,0.06972875,14.83013793
Voždovac,2016,10.45945946,0.9,337.527027,812.7058824,928.8067227,0.4,5.6,2259.088243,0.06972875,11.7252631
Voždovac,2017,10.78378378,0.9,351.3648649,828.1176471,946.4201681,0.5,5.9,2788.86927,0.06972875,8.33323427
Voždovac,2018,10.32432432,0.9,360.1148649,842.5882353,842.5882353,0.5,6.1,2983.324209,0.06972875,5.324536102
Voždovac,2019,10.74324324,1,374.9527027,857.1176471,857.1176471,0.5,6.3,2983.324209,0.06972875,6.112274698
Voždovac,2020,11.83108108,0.9,387.472973,869.1470588,869.1470588,0.5,6.5,2983.324209,0.06972875,5.423708851
Voždovac,2021,12.91891892,0.9,402.1554054,882.7941176,882.7941176,0.5,6.4,2983.324209,0.06972875,3.871652082
Vračar,2012,291.3333333,3.2,6634.666667,527.2605042,205.0457516,0.3,5.7,665.661,0.219714756,6.790362976
Vračar,2013,303.3333333,3,6904,537.6134454,188.1647059,0.3,6,17806.73967,0.219714756,10.16639111
Vračar,2014,313.3333333,2.9,7077.333333,547.5630252,212.9411765,0.3,5.3,17670.42067,0.219714756,3.460876287
Vračar,2015,306,2.9,7558,564.4369748,197.5529412,0.3,5.2,16551.70867,0.219714756,6.213898127
Vračar,2016,314.3333333,2.9,7625,584.1344538,204.4470588,0.3,5.1,16740.28133,0.219714756,8.126536805
Vračar,2017,326,2.9,7771,600.605042,210.2117647,0.4,7.3,17568.71233,0.219714756,6.001774438
Vračar,2018,302.6666667,2.9,7877.333333,616.4705882,239.7385621,0.4,8.3,15382.29967,0.219714756,6.66585658
Vračar,2019,335,2.9,8073,629.8487395,220.4470588,0.4,8.8,15382.29967,0.219714756,4.718611726
Vračar,2020,356.6666667,2.7,7972.666667,638.1176471,223.3411765,0.4,8.4,15382.29967,0.219714756,9.557986267
Vračar,2021,373.6666667,2.6,8015.333333,642.8907563,225.0117647,0.4,8.1,15382.29967,0.219714756,4.794746625
Grocka,2012,1.373333333,1.2,64.42333333,1074.756303,1880.823529,0.3,4.2,420.29246,0.248315131,9.175943379
Grocka,2013,1.496666667,1.2,67.03666667,1078.722689,1887.764706,0.4,4.9,679.50018,0.248315131,7.225961595
Grocka,2014,1.553333333,1.2,68.30333333,1076.504202,1883.882353,0.4,4.5,885.54164,0.248315131,4.177717277
Grocka,2015,1.65,1.1,70.29,1079.932773,1889.882353,0.4,4.8,1059.44973,0.248315131,5.078571929
Grocka,2016,1.653333333,1.1,73.45666667,1082.487395,1894.352941,0.4,4.9,1199.087443,0.248315131,5.598206716
Grocka,2017,1.596666667,1.1,77.28333333,1082.016807,1893.529412,0.4,4.9,1384.16698,0.248315131,5.752914077
Grocka,2018,1.58,1.1,78.83666667,1080.87395,1891.529412,0.4,5.1,1437.246597,0.248315131,3.476352717
Grocka,2019,1.56,1.1,83.26333333,1080.403361,1890.705882,0.4,5.1,1437.246597,0.248315131,4.096285727
Grocka,2020,1.676666667,1,87.83,1075.764706,1882.588235,0.4,5.1,1437.246597,0.248315131,5.740396317
Grocka,2021,1.94,1,91.03666667,1069.042017,1870.823529,0.4,5.1,1437.246597,0.248315131,4.07872514
Zvezdara,2012,46.5483871,3.3,1280.741935,1032.313725,563.0802139,0.3,5.9,1150.288774,0.007589451,13.15772332
Zvezdara,2013,48.09677419,3.2,1341.516129,1048.588235,629.1529412,0.3,6.2,4818.392613,0.007589451,11.61681894
Zvezdara,2014,51.48387097,3.1,1388.096774,1060.156863,636.0941176,0.3,5.9,5749.949677,0.007589451,8.159518588
Zvezdara,2015,52.19354839,3,1444.032258,1080.588235,648.3529412,0.3,6.2,6141.560968,0.007589451,11.33776867
Zvezdara,2016,53.12903226,2.9,1503.354839,1107.45098,664.4705882,0.4,6.4,6657.519968,0.007589451,14.94359737
Zvezdara,2017,55.35483871,2.9,1580.83871,1129.45098,677.6705882,0.4,6.6,8328.938516,0.007589451,13.70901664
Zvezdara,2018,53.93548387,2.9,1632.290323,1152.156863,691.2941176,0.4,6.5,8323.689097,0.007589451,13.4609235
Zvezdara,2019,56.67741935,2.8,1717.322581,1172.784314,703.6705882,0.4,6.1,8323.689097,0.007589451,12.80053296
Zvezdara,2020,59.64516129,2.8,1805.451613,1190.823529,714.4941176,0.3,5.9,8323.689097,0.007589451,14.68031111
Zvezdara,2021,66.67741935,2.8,1872.935484,1208.823529,725.2941176,0.4,5.4,8323.689097,0.007589451,11.86959213
Zemun,2012,8.273333333,3.7,283.92,843.6539792,651.9144385,0.3,5.3,411.35858,0.189749945,7.453615033
Zemun,2013,8.54,3.8,297.82,850.2698962,803.0326797,0.4,6.2,1509.597907,0.06972875,3.92614601
Zemun,2014,9.28,3.6,305.08,858.6851211,729.8823529,0.4,5.8,1859.83884,0.06972875,8.208767338
Zemun,2015,9.353333333,3.6,314.16,869.9238754,739.4352941,0.4,5.5,2182.7326,0.06972875,5.888479643
Zemun,2016,9.06,3.5,329.3733333,882.2698962,749.9294118,0.4,5.5,2261.93188,0.06972875,7.737134193
Zemun,2017,9.633333333,3.6,345.0266667,842.5882353,758.3294118,0.4,5.6,2397.65548,0.06972875,4.663899458
Zemun,2018,9.32,3.6,355.4733333,852.2875817,697.3262032,0.4,5.8,2619.590507,0.06972875,4.902495451
Zemun,2019,10.19333333,3.6,374.3333333,862.8235294,705.9465241,0.5,5.6,2619.590507,0.06972875,6.038165765
Zemun,2020,10.88666667,3.1,391.62,871.2679739,712.855615,0.5,5.2,2619.590507,0.06972875,11.53478263
Zemun,2021,11.90666667,3.2,408.9533333,879.9738562,719.9786096,0.5,5.2,2619.590507,0.06972875,6.369067431
Lazarevac,2012,1.754569191,1.8,46.5535248,513.6,642,0.4,5.3,61.0117154,0.854364951,1.332809323
Lazarevac,2013,2.033942559,1.9,48.00522193,508.2823529,635.3529412,0.4,5.8,137.181953,0.659788868,0.205648478
Lazarevac,2014,2.039164491,1.7,48.62402089,501.9294118,501.9294118,0.4,5.1,149.4811462,0.663232786,-1.25755827
Lazarevac,2015,1.804177546,1.7,48.4229765,502.1647059,627.7058824,0.5,5.6,530.0076919,0.666839872,-4.174244392
Lazarevac,2016,1.697127937,1.6,49.03394256,503.2470588,629.0588235,0.5,5.9,607.6679217,0.670217951,-2.820137873
Lazarevac,2017,1.710182768,1.6,50.35248042,503.2941176,629.1176471,0.5,6.4,869.8224386,0.914887286,-4.323018762
Lazarevac,2018,1.671018277,1.7,50.91906005,504.0470588,630.0588235,0.5,6.9,965.5762115,0.91924734,-2.198188693
Lazarevac,2019,1.657963446,1.7,52.69190601,503.4823529,629.3529412,0.5,7.4,965.5762115,0.934764555,-1.784609948
Lazarevac,2020,1.825065274,1.6,54.38381201,501.9764706,627.4705882,0.5,8,965.5762115,0.942592428,-2.672605791
Lazarevac,2021,1.822454308,1.8,55.02610966,500.3764706,625.4705882,0.5,7.7,965.5762115,0.953602394,-4.199938713
Mladenovac,2012,0.802359882,1.8,33.28908555,622.3865546,726.1176471,0.5,8.1,240.6811888,0.528660977,2.643304886
Mladenovac,2013,0.82300885,1.8,34.56932153,620.0336134,723.372549,0.5,8.8,539.113351,0.492135299,2.687815866
Mladenovac,2014,0.920353982,1.7,35.22123894,620.6386555,724.0784314,0.5,8.3,828.8527522,0.493218249,2.617850707
Mladenovac,2015,0.855457227,1.7,36.38053097,622.6554622,726.4313725,0.5,8.1,978.9482124,0.494381168,1.426099523
Mladenovac,2016,0.884955752,1.7,37.73746313,624.6722689,728.7843137,0.5,8.8,1027.968496,0.496277916,1.469746135
Mladenovac,2017,0.938053097,1.7,39.56342183,627.4957983,732.0784314,0.5,9.7,1029.936637,0.45351713,0.095860734
Mladenovac,2018,0.82300885,1.7,39.82890855,629.3109244,734.1960784,0.6,9.5,1032.717395,0.455876968,0.693788664
Mladenovac,2019,0.790560472,1.7,42.07669617,629.9831933,734.9803922,0.5,9,1032.717395,0.458314766,-0.116249782
Mladenovac,2020,0.83480826,1.7,44.63126844,630.5882353,735.6862745,0.6,8.7,1032.717395,0.461335934,0.253534861
Mladenovac,2021,0.876106195,1.6,46.46902655,630.4537815,735.5294118,0.5,8.8,1032.717395,0.465237486,-0.452355197
NoviBeograd,2012,45.07317073,1.8,2201.146341,840.1486068,1140.201681,0.3,4,867.1260488,0.002875141,-1.09574478
NoviBeograd,2013,48.63414634,1.8,2125.829268,852.5077399,899.869281,0.4,4.4,2329.973805,0.002875141,3.482322667
NoviBeograd,2014,48.26829268,1.7,2120.195122,866.2043344,1028.617647,0.4,4.2,2854.804,0.002875141,0.438684507
NoviBeograd,2015,50.46341463,1.7,2138.804878,886.0185759,935.2418301,0.4,4.6,3780.695732,0.002875141,1.073617484
NoviBeograd,2016,50.12195122,1.6,2194.756098,905.7337461,956.0522876,0.4,5,3824.581268,0.002875141,1.415015037
NoviBeograd,2017,52.56097561,1.6,2344.463415,925.5975232,977.0196078,0.4,5.5,3885.984659,0.002875141,1.327195831
NoviBeograd,2018,50.56097561,1.6,2467.878049,945.7337461,998.2745098,0.5,5.4,3878.403,0.002875141,1.534560358
NoviBeograd,2019,54.31707317,1.5,2611.634146,910.5647059,910.5647059,0.5,5.6,3878.403,0.002875141,0.628989861
NoviBeograd,2020,55.75609756,1.5,2703.195122,916.7294118,916.7294118,0.5,5.8,3878.403,0.002875141,-2.436398663
NoviBeograd,2021,60.70731707,1.5,2843.121951,921.7882353,921.7882353,0.5,6.2,3878.403,0.002875141,-1.45755236
Obrenovac,2012,1.16097561,1.2,40.32926829,696.3660131,783.4117647,0.4,8.9,92.72123902,0.481954256,5.287726691
Obrenovac,2013,1.302439024,1.3,41.66829268,698.0392157,785.2941176,0.4,8,157.0722927,0.392984198,5.008117553
Obrenovac,2014,1.243902439,1.2,42.32926829,698.0392157,785.2941176,0.4,7.7,222.2369634,0.392984198,1.985604368
Obrenovac,2015,1.334146341,1.3,42.84390244,699.2418301,786.6470588,0.4,7.2,1702.114541,0.394065512,0.871092184
Obrenovac,2016,1.319512195,1.2,44.34878049,701.5424837,789.2352941,0.4,8.5,1706.356629,0.394485508,2.228497079
Obrenovac,2017,1.351219512,1.1,46.75121951,703.5816993,791.5294118,0.4,9.2,1705.753466,0.400781066,2.658948331
Obrenovac,2018,1.346341463,1.1,48.24146341,705.5163399,793.7058824,0.4,10,1703.570617,0.401253397,2.731407021
Obrenovac,2019,1.37804878,1.1,50.99512195,708.7581699,797.3529412,0.4,6.9,1703.570617,0.401470486,2.164111812
Obrenovac,2020,1.56097561,1.4,53.76097561,708.130719,796.6470588,0.4,7.3,1703.570617,0.402206996,2.84908204
Obrenovac,2021,1.72195122,1.3,56.05121951,703.0065359,790.8823529,0.4,7.6,1703.570617,0.404981808,2.308984047
Palilula(Belgrade),2012,4.935698448,1.1,107.0886918,970.4784314,1039.798319,0.4,6.2,254.1425676,0.265755288,11.77324501
Palilula(Belgrade),2013,4.944567627,1.1,109.0864745,914.2352941,1044.840336,0.4,6.8,585.9352927,0.232975419,7.046612118
Palilula(Belgrade),2014,6.157427938,1,112.1419069,865.7439446,1051.260504,0.4,6.7,657.9765211,0.231470512,6.239492717
Palilula(Belgrade),2015,6.184035477,1,115.7960089,876.1799308,1063.932773,0.4,6.2,724.1764035,0.229641238,7.0856887
Palilula(Belgrade),2016,6.640798226,1,120.9800443,888.9965398,1079.495798,0.4,6.7,752.1912062,0.277652834,9.939971457
Palilula(Belgrade),2017,6.046563193,0.9,127.1596452,902.449827,1278.470588,0.4,6.8,1086.612721,0.263761341,7.888035102
Palilula(Belgrade),2018,6.172949002,1,131.9046563,920.4152249,1303.921569,0.4,7.3,1108.644998,0.261471123,8.748490462
Palilula(Belgrade),2019,5.89135255,0.9,140.7095344,938.9896194,997.6764706,0.4,7.8,1108.644998,0.259366463,9.66458523
Palilula(Belgrade),2020,6.073170732,1,146.4101996,952.5259516,1012.058824,0.5,7.1,1108.644998,0.258282864,8.145221362
Palilula(Belgrade),2021,5.933481153,1,153.4101996,962.1038062,1022.235294,0.4,7.2,1108.644998,0.258271712,4.744427052
Rakovica,2012,24.2,1,891.8333333,1115.588235,495.8169935,0.4,4.7,130.9996333,0.07562182,9.064053871
Rakovica,2013,26.5,1,930.1333333,1110.588235,555.2941176,0.4,4.5,2133.562533,0.07562182,2.962378708
Rakovica,2014,27.86666667,1,942.5666667,1105.117647,631.4957983,0.4,4.3,2257.5492,0.07562182,1.16610045
Rakovica,2015,27.63333333,1,954.1,1108.529412,633.4453782,0.4,4.5,3478.003867,0.07562182,0.156216976
Rakovica,2016,27.9,1,984.6666667,1116,637.7142857,0.4,5.2,4158.0127,0.07562182,2.373286726
Rakovica,2017,27.7,1,1026.833333,1116.411765,637.9495798,0.4,5.5,5532.0393,0.007503895,-0.479364289
Rakovica,2018,26.7,0.9,1036.866667,1113.058824,890.4470588,0.4,5.9,5374.534433,0.007523244,1.561951238
Rakovica,2019,27.06666667,1,1076.333333,1108,886.4,0.4,6.1,5374.534433,0.00754913,0.250401105
Rakovica,2020,29.03333333,0.9,1116.133333,1103.235294,882.5882353,0.5,6.1,5374.534433,0.007590876,0.307738217
Rakovica,2021,29.43333333,0.9,1147.066667,1094.529412,875.6235294,0.4,6.2,5374.534433,0.007665794,-1.243101727
Savskivenac,2012,42.28571429,77.5,1250.285714,383.1260504,103.1493213,0.4,4.9,682.4282143,0.227750738,-4.95535023
Savskivenac,2013,41,80.1,1270.214286,380.9747899,95.24369748,0.4,5.3,5643.027571,0.227750738,-9.705436091
Savskivenac,2014,46.21428571,80.7,1266.928571,384.8739496,89.80392157,0.4,4.9,6118.304214,0.154830195,-9.926149448
Savskivenac,2015,46.71428571,82.8,1262.5,345.5882353,92.15686275,0.4,5.4,6117.011571,0.154830195,-6.894701543
Savskivenac,2016,46.92857143,82.6,1275.428571,354.2352941,83.34948097,0.4,5.6,6199.107643,0.30401085,-13.50063965
Savskivenac,2017,48.42857143,84.2,1290.428571,359.0588235,84.48442907,0.4,5.7,6640.233429,0.30401085,-8.585942245
Savskivenac,2018,46.14285714,85.1,1300.5,364,91,0.5,5.9,6240.160786,0.30401085,-10.43882234
Savskivenac,2019,47.42857143,87.1,1302.428571,294.3058824,77.44891641,0.5,5.5,6240.160786,0.30401085,-7.268305099
Savskivenac,2020,47.78571429,90.5,1317.285714,298.0235294,78.42724458,0.5,5.2,6240.160786,0.30401085,-4.422001598
Savskivenac,2021,48.57142857,91.7,1373.642857,304.6588235,80.17337461,0.5,4.8,6240.160786,0.30401085,-1.813001813
Sopot,2012,0.287822878,1.2,15.62730627,400.8235294,267.2156863,0.5,9,354.7134982,0.609412549,7.623825685
Sopot,2013,0.346863469,1.2,16.22509225,395.4117647,263.6078431,0.5,9.2,484.8622768,0.609412549,5.973243817
Sopot,2014,0.376383764,1.2,16.91143911,390.8235294,260.5490196,0.5,9.2,829.8494391,0.609412549,3.367670365
Sopot,2015,0.42804428,1.2,17.46125461,388,258.6666667,0.5,9,906.3314096,0.609412549,4.521514459
Sopot,2016,0.413284133,1.2,18.08118081,384.9411765,256.627451,0.5,8.8,1053.570295,0.609412549,3.399660034
Sopot,2017,0.376383764,1.2,18.94833948,382.3529412,254.9019608,0.5,9.6,1151.147697,0.110065425,-0.55359839
Sopot,2018,0.361623616,1.2,19.4797048,382.3529412,254.9019608,0.5,11.3,1186.656923,0.110348655,2.522831626
Sopot,2019,0.339483395,1.2,20.77859779,384.4705882,256.3137255,0.5,12.5,1186.656923,0.110521528,5.558924601
Sopot,2020,0.468634686,1.2,22.01476015,382.2352941,254.8235294,0.5,14.3,1186.656923,0.11093639,5.579791011
Sopot,2021,0.398523985,1.2,22.76752768,379.0588235,252.7058824,0.5,16,1186.656923,0.111741263,6.539955038
Starigrad,2012,155,5.4,4170.6,371.5294118,92.88235294,0.3,5.6,532.9348,0.227750738,-2.947892879
Starigrad,2013,158.2,5.2,4217,374.5882353,93.64705882,0.4,5.8,8999.7658,0.227750738,-5.729756958
Starigrad,2014,162.6,5.1,4118.2,380.4705882,76.09411765,0.4,5.9,8921.7808,0.227750738,-6.187751642
Starigrad,2015,165.6,5.1,4154.6,391.2941176,82.37770898,0.4,5.1,8976.2124,0.227750738,-4.103879449
Starigrad,2016,164.2,4.9,4523.2,402.2352941,84.68111455,0.4,5.7,9054.7324,0.227750738,-5.109740848
Starigrad,2017,172,4.8,4474.8,468.2352941,81.94117647,0.5,6.1,8968.9768,0.227750738,-6.626414107
Starigrad,2018,159.2,4.7,4409.4,476.1680672,79.36134454,0.5,5.9,6982.5592,0.227750738,-9.259054648
Starigrad,2019,166.6,4.9,4499.2,479.6638655,72.99232737,0.5,5.8,6982.5592,0.227750738,-8.786676529
Starigrad,2020,180.6,4.7,4515.4,481.6806723,73.29923274,0.5,5.8,6982.5592,0.227750738,-10.17464968
Starigrad,2021,181.6,4.8,4367.8,482.8907563,73.48337596,0.5,5.7,6982.5592,0.227750738,-3.337245967
Surčin,2012,4.302083333,0.7,157.9409722,673.8039216,2021.411765,0.3,7.1,216.3697396,0.502871857,11.61158895
Surčin,2013,4.371527778,0.7,163.6423611,679.6078431,2038.823529,0.3,7.3,265.3310313,0.502871857,11.24325293
Surčin,2014,1.163194444,0.7,37.21527778,684,2052,0.3,5.3,389.1552396,0.502871857,8.359201774
Surčin,2015,1.177083333,0.7,38.58680556,691.4509804,2074.352941,0.3,6.6,850.8330174,0.502871857,10.40614709
Surčin,2016,1.138888889,0.7,41.16666667,697.3333333,2092,0.3,7.1,856.2631979,0.502871857,8.303005208
Surčin,2017,1.21875,0.7,43.61458333,702.5882353,2107.764706,0.4,7.1,887.0143056,0.502871857,7.177707904
Surčin,2018,1.170138889,0.7,45.45486111,708.627451,2125.882353,0.4,8,964.7151111,0.502871857,4.589923717
Surčin,2019,1.298611111,0.7,48.71180556,714.4313725,2143.294118,0.4,9.2,964.7151111,0.502871857,9.783189149
Surčin,2020,1.354166667,0.7,51.40972222,718.8235294,2156.470588,0.4,9.8,964.7151111,0.502871857,8.829272434
Surčin,2021,1.434027778,0.7,53.57986111,721.9607843,2165.882353,0.4,9.9,964.7151111,0.502871857,5.929941971
Čukarica,2012,1.458598726,1,63.38853503,833.6732026,1071.865546,0.3,4.9,685.5026115,0.151934541,0.303869082
Čukarica,2013,1.815286624,1,66.07643312,829.6470588,1066.689076,0.4,5.7,2081.33714,0.1628441,-1.466316226
Čukarica,2014,8.369426752,1,305.1847134,784.0743034,931.0882353,0.4,5.6,2157.167561,0.16308775,-0.44332382
Čukarica,2015,8.47133758,1,310.4522293,764.3591331,907.6764706,0.4,5.8,2343.612484,0.164144724,-1.015098191
Čukarica,2016,8.636942675,1,320.8280255,744.0247678,883.5294118,0.4,6.3,2514.597516,0.142127645,-9.47143122
Čukarica,2017,8.961783439,1,333.2165605,743.4055728,882.7941176,0.4,6.7,2744.629217,0.103870801,-1.362720034
Čukarica,2018,8.484076433,1,339.522293,786.4313725,786.4313725,0.4,7.6,2631.934529,0.10401606,-0.011277899
Čukarica,2019,8.350318471,1,352.6942675,788.3137255,788.3137255,0.4,8.2,2631.934529,0.104151139,0.700137769
Čukarica,2020,9.27388535,1,365.6878981,787.0326797,787.0326797,0.4,9.2,2631.934529,0.104551973,0.345748148
Čukarica,2021,9.713375796,1,374.9872611,785.751634,785.751634,0.4,9.8,2631.934529,0.105371995,-1.525226213
Sombor,2012,0.492598684,3.3,15.41776316,321.8823529,402.3529412,0.4,9.4,46.56856908,1.044322013,-2.537385318
Sombor,2013,0.550986842,3.4,15.57154605,314.3294118,392.9117647,0.4,10.6,210.6529671,0.993858909,-2.791404849
Sombor,2014,0.586348684,3.3,15.67269737,325.3993808,386.4117647,0.4,10.8,228.8399984,1.004477952,-2.280994514
Sombor,2015,0.630756579,3.3,16.02302632,321.7832817,382.1176471,0.5,11.7,431.7933339,1.015548192,-1.857044023
Sombor,2016,0.657894737,3.3,16.50740132,318.1176471,377.7647059,0.5,11,431.2260477,1.02787435,-2.960651589
Sombor,2017,0.685855263,3.3,17.01315789,314.6501548,373.6470588,0.5,12.9,431.5542895,1.165894534,-3.358208955
Sombor,2018,0.612664474,3.3,17.19572368,310.8359133,369.1176471,0.5,13.1,444.2074844,1.237832963,-2.492541259
Sombor,2019,1.021381579,3.4,17.82730263,305.4860681,362.7647059,0.5,13.2,444.2074844,1.38351259,-2.204608013
Sombor,2020,1.079769737,3.6,18.46299342,299.8390093,356.0588235,0.5,12.7,444.2074844,1.401533635,-1.949317739
Sombor,2021,1.074013158,3.5,18.86595395,294.5634675,349.7941176,0.5,12.3,444.2074844,1.421164243,-1.505373529
Apatin,2012,0.721052632,1.4,15.47368421,442.0705882,276.2941176,0.5,14.3,42.45418158,1.035239398,-4.401439201
Apatin,2013,0.765789474,1.3,15.79736842,431.6235294,269.7647059,0.5,15.5,375.6155079,0.165989758,-2.189652128
Apatin,2014,0.768421053,1.2,15.82105263,422.6823529,264.1764706,0.5,16.3,378.1106553,0.9795001,-1.607028069
Apatin,2015,0.773684211,1.3,16.14210526,416.2823529,260.1764706,0.5,16.1,488.3535895,0.9795001,-3.358855822
Apatin,2016,0.765789474,1.3,16.61578947,411.2941176,257.0588235,0.5,16,488.4607868,0.9795001,-2.044168644
Apatin,2017,0.797368421,1.1,17.24736842,405.9294118,253.7058824,0.5,15.9,496.9743263,0.977717933,-1.69697864
Apatin,2018,0.839473684,1.3,17.30526316,399.2470588,249.5294118,0.5,16.2,498.4296895,0.990396114,-1.831091181
Apatin,2019,1.45,1.2,17.91315789,392.2823529,326.9019608,0.5,15.6,498.4296895,0.9795001,-2.766408974
Apatin,2020,1.684210526,1.2,18.59210526,386.9176471,322.4313725,0.5,14.5,498.4296895,0.9795001,-3.110479628
Apatin,2021,1.736842105,1.2,18.96578947,379.0117647,315.8431373,0.5,14.6,498.4296895,0.9795001,-2.223175631
Kula,2012,0.536382536,1.3,17.35343035,498.9579832,349.2705882,0.6,11.9,103.7773701,1.356138993,-3.003214378
Kula,2013,0.638253638,1.4,17.85446985,488.2016807,341.7411765,0.6,12.5,205.3164179,1.372120636,-3.633341249
Kula,2014,0.715176715,1.1,18.12474012,478.0504202,334.6352941,0.6,13.3,302.4835405,1.389376488,-5.242022747
Kula,2015,0.706860707,1.1,18.30561331,469.0420168,328.3294118,0.6,12.6,443.7633909,1.407079215,-3.724621452
Kula,2016,0.72972973,1.1,18.85239085,461.2436975,322.8705882,0.6,12.8,444.8968898,1.424907522,-3.452527744
Kula,2017,0.704781705,1.1,19.65280665,452.9747899,317.0823529,0.6,12.8,449.6624096,0.79907627,-5.043065785
Kula,2018,0.650727651,1,19.79417879,443.2268908,310.2588235,0.5,13.2,515.4615447,0.808073923,-3.054861269
Kula,2019,0.825363825,1,20.48648649,432.7394958,302.9176471,0.5,11.8,515.4615447,0.677116068,-2.733706344
Kula,2020,0.82952183,1,21.60706861,421.512605,295.0588235,0.5,11.8,515.4615447,0.686073,-2.329795496
Kula,2021,0.794178794,1,21.9043659,411.092437,287.7647059,0.5,11.6,515.4615447,0.696512575,-1.865916796
Odžaci,2012,0.372262774,1.5,13.57664234,220.8,276,0.6,11.1,7.508708029,1.553013786,-5.635125616
Odžaci,2013,0.364963504,1.5,13.7080292,214.2117647,267.7647059,0.6,6.9,179.9513455,2.410355987,-4.258218361
Odžaci,2014,0.452554745,1.5,14.30900243,207.3882353,259.2352941,0.7,10.1,204.466528,2.448812902,-4.499203987
Odžaci,2015,0.486618005,1.3,14.63017032,202.7764706,337.9607843,0.7,10.3,447.9922652,2.484061227,-5.231006881
Odžaci,2016,0.450121655,1.2,15.4379562,200.4235294,250.5294118,0.7,13.4,449.2410243,2.515321721,-2.879488091
Odžaci,2017,0.484184915,1.4,15.99026764,199.9529412,249.9411765,0.7,14.9,470.3817299,3.907396077,-1.47561634
Odžaci,2018,0.469586375,1.4,16.24574209,199.4352941,249.2941176,0.7,11.7,494.1214745,3.961287262,-3.137884482
Odžaci,2019,0.805352798,1.3,17.09489051,198.7294118,248.4117647,0.7,12,494.1214745,1.18312202,-4.472701734
Odžaci,2020,0.822384428,1.2,17.73722628,197.9294118,247.4117647,0.6,17.2,494.1214745,1.198449845,-2.920582619
Odžaci,2021,0.819951338,1,18.30900243,196.9411765,246.1764706,0.6,16.9,494.1214745,1.218835512,-1.862268167
Pančevo,2012,1.587301587,2.8,38.25,529.8575851,457.6042781,0.6,7.3,372.8371667,0.471053402,-1.529499821
Pančevo,2013,1.791005291,2.7,39.02116402,526.9597523,417.1764706,0.6,7.8,428.5255132,0.393903275,0.032655194
Pančevo,2014,1.706349206,2.7,39.31084656,524.1857585,414.9803922,0.6,7.9,484.1500185,0.395449665,-0.827780646
Pančevo,2015,1.58994709,2.7,39.58333333,521.6842105,413,0.5,7.9,576.6449418,0.397178183,-0.740850496
Pančevo,2016,1.543650794,2.6,40.68783069,519.4303406,411.2156863,0.5,7.8,517.1402817,0.399185909,0.074459548
Pančevo,2017,1.621693122,2.7,42.03306878,519.6037152,411.3529412,0.5,7.5,527.086787,0.31789367,-1.237942523
Pančevo,2018,1.44973545,2.8,42.75132275,522.2291022,413.4313725,0.6,7.7,527.9141918,0.318956319,1.200400133
Pančevo,2019,1.617724868,1.9,44.75793651,521.2383901,412.6470588,0.6,7.8,527.9141918,0.320159988,0.702875934
Pančevo,2020,1.810846561,2.8,47.24603175,517.8204334,409.9411765,0.6,7.4,527.9141918,0.321607787,1.731514403
Pančevo,2021,1.902116402,2.9,48.95502646,515.2198142,407.8823529,0.5,7.3,527.9141918,0.323806945,1.514856596
Alibunar,2012,0.382059801,1.5,6.777408638,205.0588235,410.1176471,0.8,9.8,103.2433588,1.204637856,-3.965266275
Alibunar,2013,0.426910299,1.3,6.973421927,199.4117647,398.8235294,0.8,14.2,218.0498987,1.219636142,-2.032726903
Alibunar,2014,0.401993355,1.3,7.048172757,194.4705882,388.9411765,0.7,14.8,241.8201296,1.234949058,-3.087372646
